,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
46,2015-02-08,1.21,91840.75,62181.18,9886.68,375.65,19397.24,11016.44,8380.8,0.0,conventional,2015,Jacksonville
47,2015-02-01,0.92,237910.63,171139.21,22525.96,1299.6,42945.86,20816.49,22129.37,0.0,conventional,2015,Jacksonville
48,2015-01-25,1.2,109940.55,66985.59,14505.13,523.89,27925.94,16753.47,11172.47,0.0,conventional,2015,Jacksonville
49,2015-01-18,1.27,99496.16,57479.2,16442.71,513.69,25060.56,14684.19,10376.37,0.0,conventional,2015,Jacksonville
50,2015-01-11,1.2,99757.17,57635.74,17025.48,529.41,24566.54,14862.7,9703.84,0.0,conventional,2015,Jacksonville
51,2015-01-04,0.97,153506.84,105203.79,19147.78,468.7,28686.57,13653.15,15033.42,0.0,conventional,2015,Jacksonville
0,2015-12-27,0.83,292707.14,135799.94,93317.46,4977.64,58612.1,34675.97,23936.13,0.0,conventional,2015,LasVegas
1,2015-12-20,0.96,232294.71,96355.05,77086.11,4749.61,54103.94,34992.96,19110.98,0.0,conventional,2015,LasVegas
2,2015-12-13,0.95,216119.35,101042.61,68490.51,4942.71,41643.52,33834.13,7809.39,0.0,conventional,2015,LasVegas
3,2015-12-06,0.89,244024.83,94777.64,107758.8,10794.34,30694.05,30201.26,492.79,0.0,conventional,2015,LasVegas
4,2015-11-29,0.95,205476.61,88653.67,81160.21,5227.59,30435.14,29475.24,959.9,0.0,conventional,2015,LasVegas
5,2015-11-22,0.98,215985.17,87241.86,91574.86,3926.84,33241.61,31653.96,1587.65,0.0,conventional,2015,LasVegas
6,2015-11-15,0.95,247795.44,100856.23,106817.36,4614.58,35507.27,33636.41,1870.86,0.0,conventional,2015,LasVegas
7,2015-11-08,0.92,237248.22,119810.22,74648.59,5456.06,37333.35,36573.68,759.67,0.0,conventional,2015,LasVegas
8,2015-11-01,0.99,230414.44,87202.7,94900.43,12912.69,35398.62,34277.25,1121.37,0.0,conventional,2015,LasVegas
9,2015-10-25,0.98,245167.14,79873.47,115618.11,14217.03,35458.53,33684.23,1774.3,0.0,conventional,2015,LasVegas
10,2015-10-18,0.91,279364.03,108979.09,126743.26,4681.66,38960.02,37274.27,1685.75,0.0,conventional,2015,LasVegas
11,2015-10-11,0.94,268709.29,62866.32,155590.5,13357.96,36894.51,33903.57,2990.94,0.0,conventional,2015,LasVegas
12,2015-10-04,0.97,269072.2,69916.72,154943.93,5551.93,38659.62,30931.87,7727.75,0.0,conventional,2015,LasVegas
13,2015-09-27,0.97,272925.76,63209.79,170341.44,4057.49,35317.04,31037.22,4279.82,0.0,conventional,2015,LasVegas
14,2015-09-20,0.97,284247.2,70945.65,163822.19,5225.21,44254.15,35941.12,8313.03,0.0,conventional,2015,LasVegas
15,2015-09-13,0.88,346994.49,82171.46,179103.0,11064.14,74655.89,31703.25,42952.64,0.0,conventional,2015,LasVegas
16,2015-09-06,1.02,311124.27,123361.73,128141.12,7149.5,52471.92,38692.25,13779.67,0.0,conventional,2015,LasVegas
17,2015-08-30,1.09,284309.17,114660.27,124423.82,6958.54,38266.54,37518.56,747.98,0.0,conventional,2015,LasVegas
18,2015-08-23,1.06,261084.13,131414.8,84541.6,4561.64,40566.09,38541.74,2024.35,0.0,conventional,2015,LasVegas
19,2015-08-16,0.96,314774.36,110442.18,136169.01,7799.26,60363.91,48127.04,12236.87,0.0,conventional,2015,LasVegas
20,2015-08-09,0.96,353118.24,117882.58,163299.76,8925.51,63010.39,41697.82,21312.57,0.0,conventional,2015,LasVegas
21,2015-08-02,1.09,272441.01,137413.89,79606.69,6250.99,49169.44,38914.95,10254.49,0.0,conventional,2015,LasVegas
22,2015-07-26,1.06,272267.5,137702.81,75823.92,8654.82,50085.95,41514.45,8571.5,0.0,conventional,2015,LasVegas
23,2015-07-19,1.03,269642.38,131325.7,78566.88,5011.33,54738.47,44134.02,10604.45,0.0,conventional,2015,LasVegas
24,2015-07-12,1.02,277827.44,136319.06,83225.67,5024.08,53258.63,41822.44,11436.19,0.0,conventional,2015,LasVegas
25,2015-07-05,1.05,332735.24,147937.64,100709.15,6281.59,77806.86,63540.12,14266.74,0.0,conventional,2015,LasVegas
26,2015-06-28,1.01,293408.89,138921.52,86492.67,4334.64,63660.06,52651.46,11008.6,0.0,conventional,2015,LasVegas
27,2015-06-21,0.9,338638.8,128876.23,126683.91,4219.33,78859.33,58695.06,20164.27,0.0,conventional,2015,LasVegas
28,2015-06-14,0.88,389599.87,145932.79,161219.75,3768.89,78678.44,45747.4,32931.04,0.0,conventional,2015,LasVegas
29,2015-06-07,1.02,335693.08,146782.32,112611.12,5234.25,71065.39,47209.35,23856.04,0.0,conventional,2015,LasVegas
30,2015-05-31,1.03,285741.48,134269.07,84841.82,8253.99,58376.6,41385.11,16991.49,0.0,conventional,2015,LasVegas
31,2015-05-24,0.98,293059.1,152869.01,83857.08,4566.03,51766.98,40849.99,10916.99,0.0,conventional,2015,LasVegas
32,2015-05-17,0.95,279843.22,144311.49,84178.93,3609.37,47743.43,34337.21,13406.22,0.0,conventional,2015,LasVegas
33,2015-05-10,0.98,325085.14,148053.33,117101.65,4266.19,55663.97,36501.34,19162.63,0.0,conventional,2015,LasVegas
34,2015-05-03,0.94,406840.38,146068.11,188533.85,6101.01,66137.41,37775.36,28362.05,0.0,conventional,2015,LasVegas
35,2015-04-26,0.88,334718.74,133307.7,132942.52,5032.11,63436.41,39250.19,24170.94,15.28,conventional,2015,LasVegas
36,2015-04-19,0.82,336520.6,206745.02,66506.38,7618.69,55650.51,34413.09,21237.42,0.0,conventional,2015,LasVegas
37,2015-04-12,0.76,369817.99,245368.93,69484.66,4229.89,50734.51,32104.77,18629.74,0.0,conventional,2015,LasVegas
38,2015-04-05,0.81,360356.29,226614.58,76597.83,6194.31,50949.57,38773.41,12176.16,0.0,conventional,2015,LasVegas
39,2015-03-29,0.84,354048.59,194240.37,104621.47,7463.43,47723.32,39098.87,8624.45,0.0,conventional,2015,LasVegas
40,2015-03-22,0.9,311228.44,151597.02,115109.24,5684.01,38838.17,38187.21,650.96,0.0,conventional,2015,LasVegas
41,2015-03-15,1.07,261650.41,112120.65,108345.08,5897.76,35286.92,34915.51,371.41,0.0,conventional,2015,LasVegas
42,2015-03-08,1.01,291046.81,114868.1,132275.9,5339.34,38563.47,38263.99,299.48,0.0,conventional,2015,LasVegas
43,2015-03-01,1.05,293036.34,92829.75,151163.75,12440.57,36602.27,35745.05,857.22,0.0,conventional,2015,LasVegas
44,2015-02-22,1.16,242732.32,98669.04,103066.3,4731.85,36265.13,36112.87,152.26,0.0,conventional,2015,LasVegas
45,2015-02-15,1.12,255465.26,101363.74,111729.04,3869.22,38503.26,38196.57,306.69,0.0,conventional,2015,LasVegas
46,2015-02-08,1.01,318770.67,108258.88,162192.25,4610.86,43708.68,42743.96,964.72,0.0,conventional,2015,LasVegas
47,2015-02-01,0.94,370223.11,144461.66,185057.29,4255.15,36449.01,35205.21,1243.8,0.0,conventional,2015,LasVegas
48,2015-01-25,1.06,249509.99,114584.67,98937.17,3874.78,32113.37,31833.66,279.71,0.0,conventional,2015,LasVegas
49,2015-01-18,1.06,233186.09,100191.96,94930.69,4887.89,33175.55,32897.59,277.96,0.0,conventional,2015,LasVegas
50,2015-01-11,0.93,274481.48,126092.05,101653.19,9591.88,37144.36,36874.44,269.92,0.0,conventional,2015,LasVegas
51,2015-01-04,0.8,317861.35,134003.07,120628.37,4591.23,58638.68,58126.59,512.09,0.0,conventional,2015,LasVegas
0,2015-12-27,0.8,2326942.14,976982.58,455203.42,86202.11,808554.03,722787.61,74359.03,11407.39,conventional,2015,LosAngeles
1,2015-12-20,0.85,2149872.45,870581.1,396515.66,96111.9,786663.79,681332.22,94921.87,10409.7,conventional,2015,LosAngeles
2,2015-12-13,0.74,2690296.07,1072331.45,456120.56,67975.05,1093869.01,962784.81,123270.26,7813.94,conventional,2015,LosAngeles
3,2015-12-06,0.66,3048290.53,1204232.39,682692.02,64728.33,1096637.79,997845.83,92324.72,6467.24,conventional,2015,LosAngeles
4,2015-11-29,0.83,2156008.93,833468.11,501667.47,70943.62,749929.73,681435.37,61342.99,7151.37,conventional,2015,LosAngeles
5,2015-11-22,0.81,2268076.38,886079.66,558302.72,75963.22,747730.78,676325.88,64489.99,6914.91,conventional,2015,LosAngeles
6,2015-11-15,0.74,2828361.9,1281378.91,661936.25,70734.46,814312.28,763322.82,44152.29,6837.17,conventional,2015,LosAngeles
7,2015-11-08,0.84,2621078.31,1314856.37,702841.97,75385.11,527994.86,492713.56,29335.02,5946.28,conventional,2015,LosAngeles
8,2015-11-01,0.89,2617806.65,1232603.24,914725.31,74252.61,396225.49,378048.56,13371.54,4805.39,conventional,2015,LosAngeles
9,2015-10-25,0.95,2327634.45,974251.62,925306.32,78774.2,349302.31,341731.29,3774.75,3796.27,conventional,2015,LosAngeles
10,2015-10-18,0.89,2661345.12,1045819.2,1169758.16,78303.54,367464.22,358998.74,6303.21,2162.27,conventional,2015,LosAngeles
11,2015-10-11,0.92,2591981.76,1014382.6,1205553.71,74862.42,297183.03,280841.88,13203.35,3137.8,conventional,2015,LosAngeles
12,2015-10-04,0.98,2278629.09,798046.49,1120569.37,86683.25,273329.98,251924.68,17899.44,3505.86,conventional,2015,LosAngeles
13,2015-09-27,0.9,2674658.54,1004429.55,1305809.85,81864.64,282554.5,268104.31,9642.69,4807.5,conventional,2015,LosAngeles
14,2015-09-20,0.99,2392448.9,1024117.14,947562.49,118706.07,302063.2,284791.57,12275.43,4996.2,conventional,2015,LosAngeles
15,2015-09-13,0.98,2549512.5,1076046.71,1079298.4,97210.13,296957.26,226956.87,64067.31,5933.08,conventional,2015,LosAngeles
16,2015-09-06,0.92,2983163.34,1809743.28,738938.41,90624.69,343856.96,312763.93,26701.71,4391.32,conventional,2015,LosAngeles
17,2015-08-30,0.9,3037663.98,2084250.55,503077.81,86574.37,363761.25,357387.32,3503.63,2870.3,conventional,2015,LosAngeles
18,2015-08-23,1.03,2604991.25,1687625.73,538010.14,92245.94,287109.44,279700.22,3994.61,3414.61,conventional,2015,LosAngeles
19,2015-08-16,0.93,2943218.77,2040657.52,516718.52,79890.52,305952.21,301831.12,760.09,3361.0,conventional,2015,LosAngeles
20,2015-08-09,0.94,3371114.14,2176899.72,813280.77,69168.37,311765.28,304882.47,4251.42,2631.39,conventional,2015,LosAngeles
21,2015-08-02,1.0,2742211.46,1883744.01,503247.72,58532.61,296687.12,291524.01,2991.1,2172.01,conventional,2015,LosAngeles
22,2015-07-26,0.95,2893887.74,2052103.6,440413.6,79478.59,321891.95,316322.88,2936.81,2632.26,conventional,2015,LosAngeles
23,2015-07-19,1.02,2614726.11,1801294.72,417289.56,89206.49,306935.34,290890.18,13264.37,2780.79,conventional,2015,LosAngeles
24,2015-07-12,1.03,2652480.7,1707544.28,548712.47,83398.45,312825.5,298568.77,11398.26,2858.47,conventional,2015,LosAngeles
25,2015-07-05,0.96,3435374.51,2373501.16,564583.23,99097.11,398193.01,377663.89,17234.66,3294.46,conventional,2015,LosAngeles
26,2015-06-28,0.94,2921148.91,2073077.35,419199.06,75759.53,353112.97,336537.82,13953.67,2621.48,conventional,2015,LosAngeles
27,2015-06-21,0.91,3040023.34,2133616.93,473295.46,79616.07,353494.88,334560.23,15484.32,3450.33,conventional,2015,LosAngeles
28,2015-06-14,0.79,3689140.93,2747257.69,497878.86,69556.02,374448.36,357012.13,14619.41,2816.82,conventional,2015,LosAngeles
29,2015-06-07,0.84,3261844.41,2356669.17,447751.9,71705.74,385717.6,367627.51,14651.88,3438.21,conventional,2015,LosAngeles
30,2015-05-31,0.85,3196936.02,2355022.1,455405.46,76580.26,309928.2,292423.13,14480.99,3024.08,conventional,2015,LosAngeles
31,2015-05-24,0.97,2853904.6,2013195.78,465604.19,73414.62,301690.01,283662.09,14885.79,3142.13,conventional,2015,LosAngeles
32,2015-05-17,0.98,2557700.83,1817736.96,390302.38,54789.31,294872.18,280916.4,11067.18,2888.6,conventional,2015,LosAngeles
33,2015-05-10,0.78,3553642.53,2743972.44,390901.84,60232.29,358535.96,345073.29,10675.7,2786.97,conventional,2015,LosAngeles
34,2015-05-03,0.78,4015563.02,2914047.44,670161.4,61569.48,369784.7,356360.42,11566.37,1857.91,conventional,2015,LosAngeles
35,2015-04-26,1.02,2355703.98,1567937.53,427885.78,62487.28,297393.39,280321.62,15427.14,1644.63,conventional,2015,LosAngeles
36,2015-04-19,0.93,2901188.07,2029025.26,487491.5,58423.48,326247.83,279355.95,45364.01,1527.87,conventional,2015,LosAngeles
37,2015-04-12,0.93,2799667.4,1818859.19,579426.16,64716.4,336665.65,284383.05,50472.61,1809.99,conventional,2015,LosAngeles
38,2015-04-05,1.01,2603114.56,1753452.57,490701.38,73965.36,284995.25,245998.59,36929.22,2067.44,conventional,2015,LosAngeles
39,2015-03-29,1.0,2566690.28,1672623.8,535932.2,69022.84,289111.44,250801.63,36844.97,1464.84,conventional,2015,LosAngeles
40,2015-03-22,1.01,2466735.33,1423482.89,679696.81,68607.44,294948.19,275797.37,17691.29,1459.53,conventional,2015,LosAngeles
41,2015-03-15,0.94,2690257.2,1841764.25,445562.2,70872.78,332057.97,313898.03,16220.47,1939.47,conventional,2015,LosAngeles
42,2015-03-08,0.86,2797745.89,2005781.71,400644.42,62567.6,328752.16,311497.6,15650.13,1604.43,conventional,2015,LosAngeles
43,2015-03-01,0.75,3094278.93,2145439.03,592196.29,61863.94,294779.67,269524.6,23570.43,1684.64,conventional,2015,LosAngeles
44,2015-02-22,0.83,2954705.54,2050402.87,505580.16,61573.28,337149.23,309850.06,25218.02,2081.15,conventional,2015,LosAngeles
45,2015-02-15,0.83,2926435.94,2146773.46,408395.74,62511.83,308754.91,271596.41,35034.18,2124.32,conventional,2015,LosAngeles
46,2015-02-08,0.9,2641032.65,1673425.82,582236.24,58216.26,327154.33,280560.62,44327.49,2266.22,conventional,2015,LosAngeles
47,2015-02-01,0.74,4031949.04,2770656.27,854673.24,64439.7,342179.83,308754.64,31108.07,2317.12,conventional,2015,LosAngeles
48,2015-01-25,0.96,2329987.29,1518406.36,456562.55,60922.43,294095.95,255279.65,36398.19,2418.11,conventional,2015,LosAngeles
49,2015-01-18,0.89,2800679.5,1925013.31,526106.8,59364.23,290195.16,260857.96,26671.18,2666.02,conventional,2015,LosAngeles
50,2015-01-11,0.85,2713699.6,1786326.65,617233.39,58892.91,251246.65,222971.68,25111.74,3163.23,conventional,2015,LosAngeles
51,2015-01-04,0.85,2682159.95,1837999.65,524430.47,64225.78,255504.05,215571.8,36981.72,2950.53,conventional,2015,LosAngeles
0,2015-12-27,1.04,61654.94,1377.63,37760.21,3204.01,19313.09,11289.8,7288.66,734.63,conventional,2015,Louisville
1,2015-12-20,1.05,56443.43,1703.96,30942.26,2554.61,21242.6,11290.59,9360.13,591.88,conventional,2015,Louisville
2,2015-12-13,0.91,76543.82,1830.69,47375.43,1613.63,25724.07,11718.37,13677.35,328.35,conventional,2015,Louisville
3,2015-12-06,0.83,103277.35,2186.88,65644.34,4604.01,30842.12,10619.03,19216.17,1006.92,conventional,2015,Louisville
4,2015-11-29,0.97,58667.71,1290.11,34019.62,2342.95,21015.03,10740.29,9710.74,564.0,conventional,2015,Louisville
5,2015-11-22,1.01,60971.36,1319.83,33164.09,3367.31,23120.13,12082.22,10219.32,818.59,conventional,2015,Louisville
6,2015-11-15,1.04,58816.5,1374.81,33868.95,1787.47,21785.27,12910.54,8473.25,401.48,conventional,2015,Louisville
7,2015-11-08,0.93,86929.62,2052.89,52494.09,6709.02,25673.62,10817.81,12978.02,1877.79,conventional,2015,Louisville
8,2015-11-01,0.89,103768.67,3443.02,60544.64,5446.36,34334.65,11070.08,21945.2,1319.37,conventional,2015,Louisville
9,2015-10-25,1.06,64602.5,2031.83,36450.26,4127.43,21992.98,11226.36,9879.33,887.29,conventional,2015,Louisville
10,2015-10-18,1.03,74092.73,1772.55,46436.42,2941.09,22942.67,12347.11,10100.74,494.82,conventional,2015,Louisville
11,2015-10-11,1.03,74536.59,2060.03,44941.49,4873.81,22661.26,11836.73,10132.33,692.2,conventional,2015,Louisville
12,2015-10-04,1.11,63157.22,1596.38,39700.73,4198.9,17661.21,10607.98,6299.47,753.76,conventional,2015,Louisville
13,2015-09-27,1.18,60980.52,1456.28,40352.61,4205.02,14966.61,8797.15,5225.48,943.98,conventional,2015,Louisville
14,2015-09-20,1.05,71064.71,1645.41,40184.52,7294.86,21939.92,9084.99,10942.97,1911.96,conventional,2015,Louisville
15,2015-09-13,0.98,85919.67,1730.17,56765.08,5424.16,22000.26,9468.95,11295.37,1235.94,conventional,2015,Louisville
16,2015-09-06,0.98,98154.04,2188.71,65116.35,3287.09,27561.89,10648.23,16180.34,733.32,conventional,2015,Louisville
17,2015-08-30,1.13,70164.74,4909.59,40377.06,5962.35,18915.74,10816.15,6584.54,1515.05,conventional,2015,Louisville
18,2015-08-23,1.15,65333.2,2607.26,39932.88,1974.24,20818.82,10968.34,9442.4,408.08,conventional,2015,Louisville
19,2015-08-16,1.09,78926.9,5051.31,45325.78,7750.34,20799.47,11076.0,7718.56,2004.91,conventional,2015,Louisville
20,2015-08-09,1.08,83592.89,3152.23,52753.42,4025.84,23661.4,12114.64,10835.71,711.05,conventional,2015,Louisville
21,2015-08-02,0.93,91136.65,2141.86,59505.29,3666.88,25822.62,11522.64,13604.5,695.48,conventional,2015,Louisville
22,2015-07-26,0.88,99545.41,1965.35,64026.49,2057.87,31495.7,13129.21,17841.09,525.4,conventional,2015,Louisville
23,2015-07-19,1.08,77503.36,5812.67,44739.72,4934.99,22015.98,13721.17,7346.56,948.25,conventional,2015,Louisville
24,2015-07-12,1.13,72693.94,2051.9,43381.39,1678.98,25581.67,13950.77,11355.84,275.06,conventional,2015,Louisville
25,2015-07-05,1.15,81748.59,1948.65,49319.51,3205.65,27274.78,16460.65,10376.77,437.36,conventional,2015,Louisville
26,2015-06-28,1.15,69230.74,2289.22,41216.44,1060.8,24664.28,15247.78,9197.48,219.02,conventional,2015,Louisville
27,2015-06-21,1.17,78272.57,3338.54,44777.85,6132.64,24023.54,15669.16,7104.77,1249.61,conventional,2015,Louisville
28,2015-06-14,1.07,82364.21,2241.94,50907.67,3570.35,25644.25,15803.53,9422.58,418.14,conventional,2015,Louisville
29,2015-06-07,1.01,98865.51,8145.6,62401.26,4540.35,23778.3,12423.77,10432.41,922.12,conventional,2015,Louisville
30,2015-05-31,1.0,92345.33,7195.55,58910.38,1622.81,24616.59,11607.93,12647.23,361.43,conventional,2015,Louisville
31,2015-05-24,1.05,79567.66,2581.31,55999.82,1616.65,19369.88,10358.52,8634.83,376.53,conventional,2015,Louisville
32,2015-05-17,1.2,73537.14,2114.98,48390.37,4737.13,18294.66,8983.07,8235.74,1075.85,conventional,2015,Louisville
33,2015-05-10,1.1,85446.43,2278.4,60221.59,606.53,22339.91,9533.88,12740.14,65.89,conventional,2015,Louisville
34,2015-05-03,1.03,95550.51,2031.68,66286.54,2641.74,24590.55,8761.52,15348.83,480.2,conventional,2015,Louisville
35,2015-04-26,1.21,65742.4,2070.06,42192.26,2780.63,18699.45,9812.43,8286.28,600.74,conventional,2015,Louisville
36,2015-04-19,1.01,95959.08,2113.76,62591.27,5341.52,25912.53,19572.82,5205.38,1134.33,conventional,2015,Louisville
37,2015-04-12,0.97,88236.19,2761.77,61733.99,340.98,23399.45,19990.04,3351.93,57.48,conventional,2015,Louisville
38,2015-04-05,1.08,75626.3,1833.31,49893.14,565.69,23334.16,15903.95,7424.19,6.02,conventional,2015,Louisville
39,2015-03-29,1.0,93802.08,2639.24,64264.48,1117.0,25781.36,22498.91,3113.19,169.26,conventional,2015,Louisville
40,2015-03-22,0.99,95101.27,2464.06,62778.34,7475.66,22383.21,7992.82,12576.61,1813.78,conventional,2015,Louisville
41,2015-03-15,1.21,56870.1,2010.14,36582.61,1294.26,16983.09,9906.76,6777.06,299.27,conventional,2015,Louisville
42,2015-03-08,1.18,62728.85,2777.27,38415.34,1615.17,19921.07,11944.24,7667.38,309.45,conventional,2015,Louisville
43,2015-03-01,1.02,78626.99,1553.83,53158.82,6909.13,17005.21,7537.07,7839.58,1628.56,conventional,2015,Louisville
44,2015-02-22,1.01,107443.35,3122.61,77315.21,1217.83,25787.7,9789.94,15762.59,235.17,conventional,2015,Louisville
45,2015-02-15,1.13,80537.77,3843.22,50486.3,1394.17,24814.08,11567.45,12926.67,319.96,conventional,2015,Louisville
46,2015-02-08,1.0,87054.02,6359.25,59424.49,1307.44,19962.84,10210.07,9464.13,288.64,conventional,2015,Louisville
47,2015-02-01,0.9,125504.98,5378.31,83854.56,5155.25,31116.86,8618.05,21296.75,1202.06,conventional,2015,Louisville
48,2015-01-25,1.02,86635.35,2283.0,63038.53,234.29,21079.53,8875.65,12189.0,14.88,conventional,2015,Louisville
49,2015-01-18,1.06,85580.15,2250.1,63826.82,426.73,19076.5,10228.66,8804.67,43.17,conventional,2015,Louisville
50,2015-01-11,1.05,75129.36,2299.74,53313.74,237.88,19278.0,7964.88,11299.66,13.46,conventional,2015,Louisville
51,2015-01-04,0.92,101162.98,1991.63,75090.16,283.88,23797.31,7769.36,16027.95,0.0,conventional,2015,Louisville
0,2015-12-27,0.99,545064.74,387953.32,44652.25,54.44,112404.73,53606.13,58798.6,0.0,conventional,2015,MiamiFtLauderdale
1,2015-12-20,1.21,350533.71,238269.18,32386.55,92.33,79785.65,50138.45,29624.11,23.09,conventional,2015,MiamiFtLauderdale
2,2015-12-13,0.97,529317.46,387065.94,49363.2,85.47,92802.85,38463.54,54339.31,0.0,conventional,2015,MiamiFtLauderdale
3,2015-12-06,1.25,340513.61,247061.97,34861.19,83.27,58507.18,25297.27,33209.91,0.0,conventional,2015,MiamiFtLauderdale
4,2015-11-29,0.98,470218.14,349408.27,42435.51,70.13,78304.23,27392.48,50911.75,0.0,conventional,2015,MiamiFtLauderdale
5,2015-11-22,0.98,499396.26,359876.76,47195.19,72.44,92251.87,32763.43,59482.61,5.83,conventional,2015,MiamiFtLauderdale
6,2015-11-15,1.22,368996.48,258624.78,42921.48,21.31,67428.91,34369.92,33058.99,0.0,conventional,2015,MiamiFtLauderdale
